url,published,rent,size,district,female_inhabitants,male_inhabitants,diverse_inhabitants,total_inhabitants
wg-zimmer-in-Berlin-Mitte.12187033.html,2025-07-24T00:00:00,750,22,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12164577.html,2025-08-09T00:00:00,800,15,Friedrichshain-Kreuzberg,0,1,0,4
wg-zimmer-in-Berlin-Mitte.12241385.html,2025-08-14T00:00:00,1000,28,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Wedding.9740528.html,2025-08-15T00:00:00,600,17,Wedding,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.12208997.html,2025-08-07T00:00:00,595,15,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Altglienicke.11631771.html,2025-08-13T00:00:00,630,9,Altglienicke,0,4,0,5
wg-zimmer-in-Berlin-Pankow.12099690.html,2025-08-09T00:00:00,520,16,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.12212170.html,2025-08-03T00:00:00,590,19,Tempelhof-Schöneberg,3,3,0,7
wg-zimmer-in-Berlin-Kreuzberg.12037227.html,2025-06-10T00:00:00,800,25,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12230116.html,2025-08-09T00:00:00,730,17,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Pankow.11874583.html,2025-08-12T00:00:00,799,16,Pankow,0,2,0,4
wg-zimmer-in-Berlin-Charlottenburg.12208693.html,2025-08-03T00:00:00,915,20,Charlottenburg,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg-Friedrichshain.11253061.html,2025-08-15T00:00:00,895,35,Kreuzberg / Friedrichshain,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12248435.html,2025-08-16T00:00:00,1000,20,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Reinickendorf.12223697.html,2025-08-06T00:00:00,450,17,Reinickendorf,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12248492.html,2025-08-16T00:00:00,750,7,Kreuzberg,1,0,0,1
wg-zimmer-in-Berlin-Berlin.12156890.html,2025-07-21T00:00:00,550,18,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12225620.html,2025-08-11T00:00:00,625,16,Charlottenburg-Wilmersdorf,3,0,0,4
wg-zimmer-in-Berlin-Mitte.10810290.html,2025-07-31T00:00:00,600,20,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Tempelhof.7102559.html,2025-08-11T00:00:00,800,27,Tempelhof,0,2,0,3
wg-zimmer-in-Berlin-Wilmersdorf.12194856.html,2025-07-27T00:00:00,550,18,Wilmersdorf,2,1,0,4
wg-zimmer-in-Berlin-Spandau.12225125.html,2025-08-07T00:00:00,300,18,Spandau,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg.10565116.html,2025-08-16T00:00:00,900,23,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Baumschulenweg.12247380.html,2025-08-15T00:00:00,370,8,Baumschulenweg,0,1,0,2
wg-zimmer-in-Berlin-Lichtenberg.12202371.html,2025-07-30T00:00:00,187,18,Lichtenberg,1,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12187872.html,2025-07-24T00:00:00,708,16,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.11970719.html,2025-05-05T00:00:00,860,20,Charlottenburg-Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Friedenau.12228499.html,2025-08-08T00:00:00,790,21,Friedenau,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.11866486.html,2025-08-16T00:00:00,1000,25,Kreuzberg,1,2,0,4
wg-zimmer-in-Berlin-Moabit.11216174.html,2025-08-09T00:00:00,704,14,Moabit,0,2,0,3
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.7086016.html,2025-08-11T00:00:00,670,18,Tempelhof-Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.9330716.html,2025-07-22T00:00:00,996,19,Neukölln,1,3,0,5
wg-zimmer-in-Berlin-Steglitz.11152786.html,2025-08-16T00:00:00,654,22,Steglitz,0,0,0,2
wg-zimmer-in-Berlin-Pankow.11956001.html,2025-08-08T00:00:00,490,15,Pankow,1,1,0,3
wg-zimmer-in-Berlin-Treptow.12240462.html,2025-08-13T00:00:00,500,25,Treptow,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12204713.html,2025-07-31T00:00:00,300,15,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12241645.html,2025-08-13T00:00:00,450,13,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Wedding.10555307.html,2025-07-22T00:00:00,405,17,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Berlin.12166447.html,2025-07-17T00:00:00,730,12,Berlin,1,2,0,4
wg-zimmer-in-Berlin-Friedrichshain.12158323.html,2025-07-14T00:00:00,525,24,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12219932.html,2025-08-05T00:00:00,700,22,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12202840.html,2025-08-01T00:00:00,180,15,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg.11798288.html,2025-05-10T00:00:00,744,25,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.11203548.html,2025-08-16T00:00:00,40,26,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Niederschoeneweide.12226439.html,2025-08-16T00:00:00,440,19,Niederschöneweide,4,2,0,7
wg-zimmer-in-Berlin-Reinickendorf.8298692.html,2025-08-06T00:00:00,435,18,Reinickendorf,1,1,0,3
wg-zimmer-in-Berlin-Kreuzberg.12203192.html,2025-07-30T00:00:00,510,11,Kreuzberg,2,0,0,3
wg-zimmer-in-Berlin-Reinickendorf.12153652.html,2025-08-10T00:00:00,650,14,Reinickendorf,1,0,0,2
wg-zimmer-in-Berlin-12203.10656518.html,2025-08-13T00:00:00,605,15,12203,0,2,0,3
wg-zimmer-in-Berlin-Gesundbrunnen.12047867.html,2025-08-08T00:00:00,720,17,Gesundbrunnen,2,0,0,3
wg-zimmer-in-Berlin-Mitte.12206329.html,2025-08-02T00:00:00,500,15,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12141667.html,2025-07-16T00:00:00,750,18,Friedrichshain-Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-friedrichshagen.10821947.html,2025-08-16T00:00:00,650,13,friedrichshagen,1,0,0,3
wg-zimmer-in-Berlin-Hansaviertel.10005928.html,2025-07-27T00:00:00,710,36,Hansaviertel,2,1,0,4
wg-zimmer-in-Berlin-Spandau.12030537.html,2025-08-16T00:00:00,610,18,Spandau,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12235303.html,2025-08-11T00:00:00,600,20,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12133466.html,2025-07-23T00:00:00,650,24,Spandau,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12114438.html,2025-06-26T00:00:00,1050,15,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12247245.html,2025-08-15T00:00:00,418,16,Moabit,0,1,0,4
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.12246567.html,2025-08-15T00:00:00,600,9,Charlottenburg-Wilmersdorf,0,2,0,3
wg-zimmer-in-Berlin-Wittenau.12227762.html,2025-08-16T00:00:00,800,25,Wittenau,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12249574.html,2025-08-16T00:00:00,500,15,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Spandau.12222562.html,2025-08-06T00:00:00,600,17,Spandau,0,3,0,4
wg-zimmer-in-Berlin-Wilmersdorf.12206222.html,2025-07-31T00:00:00,815,22,Wilmersdorf,0,2,0,4
wg-zimmer-in-Berlin-Wedding.12127436.html,2025-07-02T00:00:00,650,15,Wedding,0,4,0,5
wg-zimmer-in-Berlin-Friedrichshain.8594538.html,2025-08-17T00:00:00,890,30,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12194420.html,2025-07-27T00:00:00,510,14,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Mitte.12199895.html,2025-07-29T00:00:00,210,15,Mitte,3,0,0,5
wg-zimmer-in-Berlin-Neukoelln.10335074.html,2025-08-08T00:00:00,400,30,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Berlin.11180926.html,2025-08-15T00:00:00,500,12,Berlin,0,1,0,2
wg-zimmer-in-Berlin-Friedenau.12181976.html,2025-08-16T00:00:00,530,25,Friedenau,0,1,0,2
wg-zimmer-in-Berlin-Reinickendorf.11044510.html,2025-08-16T00:00:00,710,11,Reinickendorf,0,0,0,4
wg-zimmer-in-Berlin-Friedrichshain.7962660.html,2025-08-08T00:00:00,500,15,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.7922647.html,2025-07-24T00:00:00,600,11,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12241431.html,2025-08-13T00:00:00,700,18,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12239351.html,2025-08-12T00:00:00,600,12,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Mitte.5538145.html,2025-08-16T00:00:00,580,18,Mitte,0,2,0,3
wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.12196911.html,2025-07-28T00:00:00,790,16,Friedrichshain-Kreuzberg,3,3,0,8
wg-zimmer-in-Berlin-Mitte.12145358.html,2025-08-16T00:00:00,790,15,Mitte,0,0,0,9
wg-zimmer-in-Berlin-Moabit.7018445.html,2025-08-15T00:00:00,650,16,Moabit,0,1,0,2
wg-zimmer-in-Berlin-Charlottenburg-Nord.12225212.html,2025-08-07T00:00:00,510,15,Charlottenburg-Nord,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12207632.html,2025-08-01T00:00:00,500,30,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.11325914.html,2025-08-08T00:00:00,834,20,Neukölln,0,2,0,3
wg-zimmer-in-Berlin-Charlottenburg.11958909.html,2025-08-05T00:00:00,550,17,Charlottenburg,0,1,0,2
wg-zimmer-in-Berlin-Lichterfelde.6981107.html,2025-08-16T00:00:00,700,15,Lichterfelde,1,0,0,2
wg-zimmer-in-Berlin-Reinickendorf.7648460.html,2025-08-02T00:00:00,600,25,Reinickendorf,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12168161.html,2025-07-29T00:00:00,375,17,Neukölln,2,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12173043.html,2025-07-19T00:00:00,477,19,Schöneberg,2,3,0,6
wg-zimmer-in-Berlin-Wedding.12124459.html,2025-08-04T00:00:00,700,25,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.11506069.html,2025-07-13T00:00:00,500,20,Charlottenburg-Wilmersdorf,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12098567.html,2025-08-08T00:00:00,850,17,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12026950.html,2025-05-27T00:00:00,800,20,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.9714966.html,2025-06-29T00:00:00,950,35,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.10876068.html,2025-07-31T00:00:00,600,20,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Zehlendorf.12126996.html,2025-08-16T00:00:00,470,14,Zehlendorf,1,0,0,3
wg-zimmer-in-Berlin-Lichtenberg.12128889.html,2025-07-03T00:00:00,500,13,Lichtenberg,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.10906997.html,2025-08-14T00:00:00,600,18,Friedrichshain,2,2,0,5
wg-zimmer-in-Berlin-Wedding.12240639.html,2025-08-13T00:00:00,600,12,Wedding,0,1,0,3
wg-zimmer-in-Berlin-Friedrichshain.12206067.html,2025-07-31T00:00:00,1380,25,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Moabit.12141350.html,2025-07-08T00:00:00,725,28,Moabit,0,0,0,2
wg-zimmer-in-Berlin-Baumschulenweg.12069112.html,2025-06-10T00:00:00,600,23,Baumschulenweg,1,1,0,3
wg-zimmer-in-Berlin-Alt-Hohenschoenhausen.12151198.html,2025-07-11T00:00:00,500,10,Alt-Hohenschönhausen,1,0,0,2
wg-zimmer-in-Berlin-Adlershof.12100341.html,2025-08-16T00:00:00,690,14,Adlershof,0,0,0,3
wg-zimmer-in-Berlin-Pankow.7772352.html,2025-08-07T00:00:00,570,11,Pankow,2,0,0,4
wg-zimmer-in-Berlin-Charlottenburg.12226144.html,2025-08-07T00:00:00,650,22,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Lichtenberg.12014632.html,2025-08-16T00:00:00,550,15,Lichtenberg,1,1,0,3
wg-zimmer-in-Berlin-Hansaviertel.12214127.html,2025-08-03T00:00:00,603,15,Hansaviertel,2,0,0,3
wg-zimmer-in-Berlin-mitte.11928407.html,2025-08-15T00:00:00,790,20,mitte,2,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.11517823.html,2025-08-15T00:00:00,1000,30,Prenzlauer Berg,2,2,0,5
wg-zimmer-in-Berlin-Charlottenburg.10023557.html,2025-07-06T00:00:00,640,20,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Lichtenrade.12233390.html,2025-08-10T00:00:00,800,20,Lichtenrade,0,3,0,4
wg-zimmer-in-Berlin-Gruenau.12144687.html,2025-07-09T00:00:00,600,22,Grünau,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.12080969.html,2025-08-16T00:00:00,790,24,Schöneberg,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.10713928.html,2025-07-17T00:00:00,500,22,Neukölln,3,2,0,6
wg-zimmer-in-Berlin-Oberschoeneweide.12038395.html,2025-08-01T00:00:00,450,20,Oberschöneweide,1,1,0,3
wg-zimmer-in-Berlin-Mitte.12140215.html,2025-07-08T00:00:00,700,18,Mitte,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.8747133.html,2025-08-15T00:00:00,750,15,Friedrichshain,0,1,1,3
wg-zimmer-in-Berlin-Mitte.10714986.html,2025-08-12T00:00:00,784,13,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Wilmersdorf.12215962.html,2025-08-11T00:00:00,110,20,Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Moabit.12004208.html,2025-07-14T00:00:00,350,14,Moabit,2,1,0,4
wg-zimmer-in-Berlin-Pankow.12210934.html,2025-08-14T00:00:00,700,20,Pankow,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.12196071.html,2025-07-29T00:00:00,720,18,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Tiergarten.12148449.html,2025-07-10T00:00:00,450,20,Tiergarten,0,3,0,4
wg-zimmer-in-Berlin-Lankwitz.9403219.html,2025-06-27T00:00:00,550,12,Lankwitz,1,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.12066133.html,2025-06-13T00:00:00,420,9,Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Neukoelln.12243903.html,2025-08-14T00:00:00,600,24,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12184036.html,2025-08-06T00:00:00,360,17,Kreuzberg,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.10931079.html,2025-07-23T00:00:00,1000,26,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.11722521.html,2025-06-15T00:00:00,700,18,Tempelhof-Schöneberg,0,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.12226123.html,2025-08-15T00:00:00,75,10,Wilmersdorf,1,0,0,2
wg-zimmer-in-Berlin-Dahlem.8533136.html,2025-08-16T00:00:00,630,20,Dahlem,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7339674.html,2025-08-13T00:00:00,370,18,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Moabit.12080135.html,2025-08-04T00:00:00,790,26,Moabit,1,0,0,3
wg-zimmer-in-Berlin-Wilmersdorf.11454607.html,2025-07-29T00:00:00,600,18,Wilmersdorf,2,0,0,3
wg-zimmer-in-Berlin-Charlottenburg.12241591.html,2025-08-13T00:00:00,520,14,Charlottenburg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.4982897.html,2025-08-12T00:00:00,700,23,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.12157705.html,2025-08-16T00:00:00,600,14,Steglitz-Zehlendorf,0,2,0,4
wg-zimmer-in-Berlin-Charlottenburg.12224932.html,2025-08-07T00:00:00,715,18,Charlottenburg,0,2,0,3
wg-zimmer-in-Berlin-Mitte.12209341.html,2025-08-06T00:00:00,850,20,Mitte,1,2,0,4
wg-zimmer-in-Berlin-Kreuzberg.5813235.html,2025-08-05T00:00:00,360,30,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.12216852.html,2025-08-07T00:00:00,750,20,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12225065.html,2025-08-12T00:00:00,570,12,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.3686286.html,2025-08-16T00:00:00,520,25,Prenzlauer Berg,0,3,0,5
wg-zimmer-in-Berlin-Treptow.12114989.html,2025-08-04T00:00:00,678,11,Treptow,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.11391153.html,2025-08-13T00:00:00,600,18,Steglitz-Zehlendorf,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7283340.html,2025-08-16T00:00:00,950,20,Prenzlauer Berg,0,1,0,2
wg-zimmer-in-Berlin-Steglitz-Zehlendorf.11460754.html,2025-08-11T00:00:00,800,40,Steglitz-Zehlendorf,0,1,0,2
wg-zimmer-in-Berlin-Berlin.12201394.html,2025-07-30T00:00:00,700,18,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.10861635.html,2025-07-28T00:00:00,200,18,Neukölln,1,3,0,5
wg-zimmer-in-Berlin-Friedenau.12240380.html,2025-08-13T00:00:00,597,16,Friedenau,2,0,0,3
wg-zimmer-in-Berlin-Friedrichshain.10705365.html,2025-08-06T00:00:00,650,13,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Oberschoeneweide.12090290.html,2025-06-15T00:00:00,600,12,Oberschöneweide,0,0,0,4
wg-zimmer-in-Berlin-Dahlem.11227660.html,2025-08-15T00:00:00,500,15,Dahlem,0,1,0,3
wg-zimmer-in-Berlin-Britz.12175649.html,2025-08-14T00:00:00,790,16,Britz,1,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.12199946.html,2025-08-05T00:00:00,720,26,Schöneberg,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11978280.html,2025-08-07T00:00:00,444,10,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Karlshorst.12198513.html,2025-08-04T00:00:00,550,11,Karlshorst,0,0,0,2
wg-zimmer-in-Berlin-Mitte.10625292.html,2025-07-07T00:00:00,720,10,Mitte,2,0,0,3
wg-zimmer-in-Berlin-Westend.12151101.html,2025-07-11T00:00:00,790,16,Westend,0,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12219066.html,2025-08-05T00:00:00,570,14,Friedrichshain,0,0,0,3
wg-zimmer-in-Berlin-Niederschoenhausen.6570796.html,2025-08-07T00:00:00,500,16,Niederschönhausen,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12129873.html,2025-08-15T00:00:00,550,17,Friedrichshain,1,1,0,3
wg-zimmer-in-Berlin-Lichtenberg.12122304.html,2025-07-23T00:00:00,350,8,Lichtenberg,1,1,0,3
wg-zimmer-in-Berlin-Lichterfelde.9177975.html,2025-08-16T00:00:00,400,20,Lichterfelde,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12236298.html,2025-08-11T00:00:00,684,18,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.12111603.html,2025-06-30T00:00:00,700,16,Neukölln,1,0,0,1
wg-zimmer-in-Berlin-Lichtenberg.12208148.html,2025-08-10T00:00:00,500,19,Lichtenberg,0,1,0,3
wg-zimmer-in-Berlin-Reinickendorf.12206300.html,2025-08-02T00:00:00,800,14,Reinickendorf,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.12164170.html,2025-07-16T00:00:00,500,25,Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Friedenau.12246359.html,2025-08-15T00:00:00,478,32,Friedenau,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.10272063.html,2025-08-13T00:00:00,800,26,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12114790.html,2025-08-11T00:00:00,1,12,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Spandau.12210323.html,2025-08-16T00:00:00,590,12,Spandau,1,2,0,5
wg-zimmer-in-Berlin-Moabit.11351881.html,2025-07-27T00:00:00,644,12,Moabit,1,2,0,4
wg-zimmer-in-Berlin-Kreuzberg.12241482.html,2025-08-14T00:00:00,550,17,Kreuzberg,2,1,0,4
wg-zimmer-in-Berlin-Neukoelln.12216254.html,2025-08-04T00:00:00,500,20,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Schoeneberg.9871877.html,2025-07-25T00:00:00,400,20,Schöneberg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.6432459.html,2025-08-10T00:00:00,820,18,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.7678762.html,2025-08-16T00:00:00,680,24,Kreuzberg,2,0,0,3
wg-zimmer-in-Berlin-Berlin.12152425.html,2025-08-05T00:00:00,670,14,Berlin,1,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.11702846.html,2025-08-11T00:00:00,890,55,Wilmersdorf,0,0,0,2
wg-zimmer-in-Berlin-Neukoelln.1676630.html,2025-08-02T00:00:00,700,26,Neukölln,1,1,0,3
wg-zimmer-in-Berlin-Schoeneberg.12201159.html,2025-08-16T00:00:00,700,20,Schöneberg,0,0,0,3
wg-zimmer-in-Berlin-Lichterfelde.7578516.html,2025-08-01T00:00:00,620,12,Lichterfelde,1,1,0,3
wg-zimmer-in-Berlin-Neukoelln.12247436.html,2025-08-15T00:00:00,250,25,Neukölln,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12156736.html,2025-08-12T00:00:00,590,17,Kreuzberg,2,0,1,4
wg-zimmer-in-Berlin-Prenzlauer-Berg.11832932.html,2025-07-29T00:00:00,690,13,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Tegel.12189446.html,2025-07-25T00:00:00,800,13,Tegel,0,0,0,3
wg-zimmer-in-Berlin-Neukoelln.12155099.html,2025-07-13T00:00:00,500,10,Neukölln,0,1,0,2
wg-zimmer-in-Berlin-Neukoelln.11281263.html,2025-08-16T00:00:00,800,23,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.7920552.html,2025-07-14T00:00:00,650,15,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Wilmersdorf.8329893.html,2025-08-16T00:00:00,730,16,Wilmersdorf,3,0,0,4
wg-zimmer-in-Berlin-Lichtenberg.12191352.html,2025-08-04T00:00:00,450,15,Lichtenberg,1,0,0,2
wg-zimmer-in-Berlin-Neukoelln.11945206.html,2025-08-02T00:00:00,500,19,Neukölln,1,0,0,2
wg-zimmer-in-Berlin-Spandau.7946220.html,2025-07-31T00:00:00,500,22,Spandau,0,1,0,2
wg-zimmer-in-Berlin-Waidmannslust.12134934.html,2025-08-16T00:00:00,650,20,Waidmannslust,1,2,0,4
wg-zimmer-in-Berlin-Kreuzberg.10831051.html,2025-08-13T00:00:00,675,18,Kreuzberg,1,0,0,2
wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10230545.html,2025-07-28T00:00:00,600,9,Charlottenburg-Wilmersdorf,0,2,0,3
wg-zimmer-in-Berlin-Spandau.12202382.html,2025-07-31T00:00:00,425,15,Spandau,0,0,0,3
wg-zimmer-in-Berlin-Prenzlauer-Berg.12209247.html,2025-08-02T00:00:00,180,18,Prenzlauer Berg,0,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.8675915.html,2025-07-21T00:00:00,400,22,Kreuzberg,1,1,0,3
wg-zimmer-in-Berlin-Steglitz.9269749.html,2025-08-16T00:00:00,595,18,Steglitz,0,1,0,2
wg-zimmer-in-Berlin-Koepenick.12211730.html,2025-08-03T00:00:00,550,9,Köpenick,1,0,0,2
wg-zimmer-in-Berlin-Kreuzberg.12102592.html,2025-07-27T00:00:00,700,20,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Pankow.11466921.html,2025-06-12T00:00:00,500,11,Pankow,1,0,0,2
wg-zimmer-in-Berlin-Treptow.12050953.html,2025-08-11T00:00:00,450,20,Treptow,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.10931092.html,2025-07-23T00:00:00,1000,26,Friedrichshain,0,1,0,2
wg-zimmer-in-Berlin-Prenzlauer-Berg.12241527.html,2025-08-13T00:00:00,450,15,Prenzlauer Berg,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.9121666.html,2025-08-12T00:00:00,600,15,Friedrichshain,1,0,0,2
wg-zimmer-in-Berlin-Mitte.6354386.html,2025-08-08T00:00:00,1000,20,Mitte,1,0,0,2
wg-zimmer-in-Berlin-Mitte.11894106.html,2025-08-01T00:00:00,750,10,Mitte,1,1,0,3
wg-zimmer-in-Berlin-Baumschulenweg.9752515.html,2025-08-01T00:00:00,500,25,Baumschulenweg,1,0,0,2
wg-zimmer-in-Berlin-Wedding.12177580.html,2025-07-31T00:00:00,500,16,Wedding,0,0,1,1
wg-zimmer-in-Berlin-Reinickendorf.10309147.html,2025-08-15T00:00:00,500,15,Reinickendorf,2,0,0,3
wg-zimmer-in-Berlin-Kreuzberg.9785151.html,2025-08-14T00:00:00,600,20,Kreuzberg,0,1,0,2
wg-zimmer-in-Berlin-Schoeneberg.12196386.html,2025-07-28T00:00:00,450,9,Schöneberg,0,2,0,3
wg-zimmer-in-Berlin-Neukoelln.9808171.html,2025-07-01T00:00:00,500,20,Neukölln,3,0,0,4
wg-zimmer-in-Berlin-Kreuzberg.12028402.html,2025-07-01T00:00:00,470,20,Kreuzberg,2,0,0,3
wg-zimmer-in-Berlin-Mitte.10769937.html,2025-08-16T00:00:00,800,10,Mitte,0,1,0,2
wg-zimmer-in-Berlin-Gesundbrunnen.12230015.html,2025-08-09T00:00:00,450,16,Gesundbrunnen,0,1,0,2
wg-zimmer-in-Berlin-Friedrichshain.9782842.html,2025-08-16T00:00:00,999,30,Friedrichshain,2,1,0,4
wg-zimmer-in-Berlin-Moabit.12221610.html,2025-08-06T00:00:00,470,10,Moabit,2,0,0,3
wg-zimmer-in-Berlin-Wedding.12178806.html,2025-07-21T00:00:00,721,28,Wedding,1,0,0,2
wg-zimmer-in-Berlin-Friedrichshain.12173239.html,2025-07-19T00:00:00,600,25,Friedrichshain,0,0,0,2
wg-zimmer-in-Berlin-Karlshorst.11362265.html,2025-08-10T00:00:00,650,18,Karlshorst,0,1,0,2
wg-zimmer-in-Berlin-Kreuzberg.11526934.html,2025-06-18T00:00:00,650,25,Kreuzberg,1,0,0,2
